,tconst,all_all_ratings,all_all_v_counts,all_males_ratings,all_males_v_counts,all_females_ratings,all_females_v_counts,under_18_all_ratings,under_18_all_v_counts,under_18_males_ratings,under_18_males_v_counts,under_18_females_ratings,under_18_females_v_counts,f18_29_all_ratings,f18_29_all_v_counts,f18_29_males_ratings,f18_29_males_v_counts,f18_29_females_ratings,f18_29_females_v_counts,f30_44_all_ratings,f30_44_all_v_counts,f30_44_males_ratings,f30_44_males_v_counts,f30_44_females_ratings,f30_44_females_v_counts,f45_all_ratings,f45_all_v_counts,f45_males_ratings,f45_males_v_counts,f45_females_ratings,f45_females_v_counts
418,tt0091970,7.6,1972.0,7.4,890.0,7.8,592.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,57.0,7.4,35.0,7.5,22.0,7.4,480.0,7.2,258.0,7.8,216.0,7.7,887.0,7.5,565.0,7.9,314.0
419,tt0092842,6.2,4309.0,6.1,2909.0,6.4,498.0,8.0,1.0,8.0,1.0,0.0,0.0,6.4,101.0,6.4,80.0,6.5,20.0,6.1,1358.0,6.1,1172.0,6.2,169.0,6.2,1876.0,6.1,1560.0,6.6,285.0
420,tt0094894,6.7,27760.0,6.7,19566.0,6.5,1480.0,8.5,2.0,10.0,1.0,7.0,1.0,6.8,674.0,6.8,607.0,6.6,52.0,6.6,9290.0,6.6,8698.0,6.5,495.0,6.7,10519.0,6.7,9512.0,6.6,870.0
421,tt0095327,8.5,282665.0,8.5,148815.0,8.6,38849.0,8.7,176.0,8.7,119.0,8.3,48.0,8.6,40676.0,8.6,29703.0,8.7,9695.0,8.5,112928.0,8.5,89217.0,8.6,22151.0,8.3,23994.0,8.2,19482.0,8.4,4068.0
422,tt0095530,7.2,1175.0,7.1,647.0,7.4,227.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,22.0,6.8,17.0,6.7,4.0,6.7,199.0,6.8,141.0,6.2,56.0,7.4,637.0,7.2,472.0,7.8,157.0
423,tt0096126,8.6,8292.0,8.6,5112.0,8.8,971.0,8.0,1.0,8.0,1.0,0.0,0.0,8.3,688.0,8.3,518.0,8.4,152.0,8.6,3740.0,8.5,3102.0,8.9,599.0,8.9,1401.0,8.8,1208.0,9.0,171.0
424,tt0097635,7.5,7346.0,7.4,4550.0,7.7,787.0,7.7,3.0,9.0,1.0,7.0,2.0,7.3,181.0,7.3,147.0,7.6,33.0,7.3,2094.0,7.3,1763.0,7.3,302.0,7.6,3002.0,7.6,2527.0,8.1,435.0
425,tt0097884,7.2,3263.0,7.2,2130.0,7.4,360.0,8.0,1.0,0.0,0.0,8.0,1.0,7.2,123.0,7.1,94.0,7.6,26.0,7.2,958.0,7.2,785.0,7.6,155.0,7.3,1382.0,7.3,1194.0,7.2,169.0
426,tt0098300,6.3,4457.0,5.8,1801.0,7.4,1539.0,7.5,2.0,8.0,1.0,7.0,1.0,5.7,52.0,5.9,30.0,5.7,20.0,6.5,1419.0,5.8,643.0,7.5,759.0,6.2,1776.0,5.8,1071.0,7.2,675.0
427,tt0099566,7.3,6363.0,7.3,4244.0,7.4,660.0,7.5,2.0,8.0,1.0,7.0,1.0,7.3,277.0,7.2,230.0,7.4,43.0,7.4,2206.0,7.4,1911.0,7.3,269.0,7.2,2273.0,7.2,1920.0,7.5,325.0
428,tt0149573,6.2,1923.0,6.2,1249.0,6.1,149.0,7.0,1.0,7.0,1.0,0.0,0.0,6.2,209.0,6.3,179.0,5.5,24.0,6.2,978.0,6.2,877.0,6.4,95.0,6.0,156.0,6.2,132.0,5.3,22.0
429,tt0249188,8.6,4255.0,8.6,2546.0,7.9,112.0,9.0,2.0,9.0,2.0,0.0,0.0,8.7,614.0,8.7,581.0,7.5,24.0,8.6,1561.0,8.6,1499.0,8.2,57.0,7.0,137.0,7.1,121.0,5.5,13.0
430,tt0253615,6.4,2888.0,6.4,2091.0,6.7,193.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,335.0,6.7,305.0,7.3,28.0,6.4,1689.0,6.4,1529.0,6.7,135.0,6.1,188.0,6.2,168.0,5.6,17.0
431,tt0082275,7.0,1094.0,6.9,743.0,7.4,109.0,7.0,1.0,7.0,1.0,0.0,0.0,7.3,133.0,7.3,105.0,7.3,24.0,6.9,413.0,6.9,357.0,7.4,44.0,6.8,282.0,6.8,244.0,7.4,35.0
432,tt0086022,8.0,28074.0,7.9,16950.0,8.1,3055.0,8.0,16.0,7.8,9.0,8.0,6.0,8.2,3676.0,8.2,2990.0,8.3,591.0,7.9,11174.0,7.9,9453.0,8.1,1591.0,7.6,4476.0,7.6,3717.0,7.8,701.0
433,tt0086301,6.2,1697.0,6.2,1229.0,6.9,130.0,8.0,1.0,0.0,0.0,8.0,1.0,6.5,79.0,6.5,71.0,8.0,7.0,6.2,846.0,6.2,766.0,7.0,77.0,6.1,388.0,6.1,346.0,6.3,39.0
434,tt0089118,6.7,20934.0,6.7,13830.0,6.9,1345.0,9.0,1.0,9.0,1.0,0.0,0.0,6.7,260.0,6.6,217.0,6.9,34.0,6.6,5474.0,6.6,5022.0,6.7,383.0,6.8,9063.0,6.7,8075.0,7.0,869.0
435,tt0092797,6.3,1017.0,6.3,713.0,6.4,78.0,6.0,1.0,0.0,0.0,6.0,1.0,6.8,13.0,6.8,11.0,0.0,0.0,6.3,247.0,6.3,213.0,6.3,31.0,6.3,531.0,6.3,476.0,6.5,43.0
436,tt0092965,7.7,128501.0,7.6,83512.0,8.0,14750.0,8.4,17.0,7.7,10.0,6.8,4.0,7.7,8689.0,7.7,7044.0,8.0,1443.0,7.7,57209.0,7.7,48317.0,8.0,8268.0,7.6,29284.0,7.6,24498.0,8.0,4339.0
437,tt0093822,7.3,142392.0,7.3,91180.0,7.3,13535.0,7.4,27.0,8.1,16.0,6.0,9.0,7.3,9672.0,7.4,8289.0,7.1,1156.0,7.2,58056.0,7.2,50527.0,7.1,6851.0,7.5,34337.0,7.5,28882.0,7.5,4919.0
438,tt0094349,7.0,2573.0,7.0,1903.0,6.7,203.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,226.0,7.1,198.0,7.4,24.0,7.0,1167.0,7.0,1048.0,6.4,104.0,6.9,689.0,6.9,611.0,6.9,69.0
439,tt0095244,7.4,2325.0,7.4,1572.0,7.3,192.0,8.0,1.0,8.0,1.0,0.0,0.0,7.5,147.0,7.6,124.0,6.9,20.0,7.4,1007.0,7.4,872.0,7.4,119.0,7.3,563.0,7.3,511.0,7.4,44.0
440,tt0097727,7.5,1523.0,7.5,1085.0,7.8,135.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,173.0,7.1,146.0,7.5,26.0,7.4,713.0,7.4,635.0,7.8,73.0,8.0,296.0,7.9,260.0,8.3,32.0
441,tt0097843,7.8,1674.0,7.7,1003.0,8.2,155.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,175.0,7.8,146.0,8.6,27.0,7.8,711.0,7.8,622.0,8.3,87.0,7.4,222.0,7.4,189.0,7.6,31.0
442,tt0098087,6.9,2206.0,6.8,1352.0,6.9,320.0,7.0,1.0,0.0,0.0,7.0,1.0,6.6,55.0,6.7,34.0,6.4,20.0,6.8,621.0,6.8,468.0,7.1,141.0,6.9,982.0,6.9,821.0,6.8,147.0
443,tt0159511,7.6,1323.0,7.6,887.0,7.7,63.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,109.0,7.6,97.0,7.3,11.0,7.6,606.0,7.6,572.0,8.3,26.0,7.5,193.0,7.5,172.0,7.2,19.0
444,tt0255013,7.3,1077.0,7.3,743.0,6.7,26.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,169.0,7.6,161.0,6.0,8.0,7.2,507.0,7.2,493.0,7.0,13.0,6.7,40.0,6.5,35.0,9.0,3.0
445,tt0084228,6.1,4477.0,6.1,2926.0,6.4,584.0,7.0,1.0,0.0,0.0,7.0,1.0,6.1,215.0,6.1,164.0,6.6,42.0,6.1,1712.0,6.1,1352.0,6.4,334.0,6.1,1505.0,6.1,1298.0,6.4,187.0
446,tt0084315,7.3,5705.0,7.3,4063.0,7.6,489.0,7.3,3.0,9.0,1.0,6.5,2.0,7.2,332.0,7.1,271.0,7.4,54.0,7.3,2688.0,7.3,2364.0,7.6,286.0,7.4,1455.0,7.3,1312.0,7.7,125.0
447,tt0085524,6.4,2335.0,6.4,1587.0,6.7,119.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,129.0,6.4,108.0,6.7,15.0,6.5,1040.0,6.4,938.0,6.8,69.0,6.3,490.0,6.3,447.0,6.3,28.0
448,tt0088678,7.2,3122.0,7.1,2034.0,7.6,357.0,9.0,1.0,9.0,1.0,0.0,0.0,7.4,250.0,7.4,211.0,7.4,36.0,7.2,1553.0,7.2,1285.0,7.6,241.0,7.0,552.0,7.0,473.0,7.6,70.0
449,tt0088933,6.7,65093.0,6.7,41613.0,6.9,7631.0,7.7,7.0,7.8,5.0,7.0,2.0,6.6,1210.0,6.5,980.0,6.7,205.0,6.6,23167.0,6.5,19175.0,6.7,3646.0,6.8,23554.0,6.8,19752.0,7.2,3444.0
450,tt0089643,7.0,6510.0,6.8,3375.0,7.5,1425.0,8.0,2.0,9.0,1.0,7.0,1.0,6.6,73.0,6.8,45.0,6.3,28.0,6.6,1115.0,6.5,777.0,7.0,330.0,7.0,3472.0,6.9,2433.0,7.7,997.0
451,tt0090103,7.0,21285.0,6.9,12865.0,7.0,3189.0,8.0,4.0,9.0,2.0,7.0,2.0,7.1,847.0,7.1,541.0,7.1,285.0,6.9,6882.0,6.9,5310.0,6.9,1499.0,7.0,7948.0,7.0,6555.0,7.1,1293.0
452,tt0090248,7.1,16338.0,7.0,10745.0,7.3,1907.0,7.9,5.0,8.5,2.0,6.5,2.0,6.8,833.0,6.8,659.0,7.3,159.0,7.1,8552.0,7.0,7294.0,7.4,1151.0,6.9,2941.0,6.9,2377.0,7.1,527.0
453,tt0094072,6.6,20953.0,6.5,12821.0,6.8,2783.0,7.5,4.0,7.7,3.0,7.0,1.0,6.6,400.0,6.6,267.0,6.8,116.0,6.6,6839.0,6.5,5488.0,6.8,1268.0,6.5,7815.0,6.5,6448.0,6.8,1256.0
454,tt0095489,7.4,92004.0,7.3,50767.0,7.7,18793.0,6.4,28.0,7.3,16.0,4.8,12.0,7.4,10592.0,7.3,7044.0,7.6,3276.0,7.4,49499.0,7.4,35761.0,7.8,13132.0,6.7,7006.0,6.6,5491.0,7.2,1401.0
455,tt0095958,6.2,2309.0,6.2,1598.0,6.3,190.0,7.0,2.0,8.0,1.0,6.0,1.0,5.7,54.0,5.8,47.0,5.2,6.0,6.2,843.0,6.2,748.0,6.5,87.0,6.2,859.0,6.1,754.0,6.3,92.0
456,tt0096061,6.9,107840.0,6.9,64832.0,7.0,13166.0,6.4,21.0,7.6,16.0,4.3,5.0,6.6,4532.0,6.6,3501.0,6.7,909.0,6.9,43684.0,6.9,35841.0,6.9,7180.0,7.0,26538.0,6.9,21868.0,7.3,4206.0
457,tt0181012,6.1,2184.0,6.0,1534.0,6.1,176.0,8.0,1.0,8.0,1.0,0.0,0.0,6.4,103.0,6.5,83.0,5.9,11.0,6.1,890.0,6.1,790.0,6.2,86.0,5.8,690.0,5.8,605.0,6.1,74.0
458,tt0251355,8.6,3673.0,8.6,2775.0,8.2,161.0,9.5,2.0,9.5,2.0,0.0,0.0,8.8,232.0,8.8,220.0,9.0,8.0,8.6,2167.0,8.7,2059.0,8.0,101.0,7.8,421.0,7.8,370.0,8.3,47.0
459,tt0082272,6.1,1327.0,6.1,946.0,6.3,78.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,67.0,6.7,55.0,5.1,10.0,6.3,490.0,6.3,433.0,6.2,45.0,5.8,454.0,5.8,421.0,7.1,18.0
460,tt0082622,6.3,5072.0,6.3,3635.0,6.1,278.0,8.5,2.0,10.0,1.0,7.0,1.0,6.8,122.0,6.8,112.0,7.6,8.0,6.3,1761.0,6.3,1618.0,5.9,117.0,6.2,1973.0,6.2,1803.0,6.1,145.0
461,tt0083203,7.8,1198.0,7.8,877.0,7.8,76.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,100.0,8.0,87.0,8.0,8.0,7.8,471.0,7.8,429.0,7.7,36.0,7.7,353.0,7.6,320.0,7.9,27.0
462,tt0084293,6.9,2811.0,6.9,1788.0,6.6,330.0,9.0,1.0,9.0,1.0,0.0,0.0,6.3,54.0,6.2,33.0,6.6,19.0,6.7,568.0,6.8,430.0,6.5,126.0,6.9,1461.0,6.9,1266.0,6.7,177.0
463,tt0084776,6.4,2557.0,6.4,1530.0,6.6,343.0,8.0,1.0,8.0,1.0,0.0,0.0,6.7,56.0,6.7,40.0,6.4,15.0,6.2,465.0,6.2,353.0,6.2,105.0,6.5,1312.0,6.5,1084.0,6.8,209.0
464,tt0084821,7.7,1464.0,7.5,874.0,8.1,288.0,7.0,1.0,0.0,0.0,7.0,1.0,6.8,45.0,6.4,26.0,7.5,19.0,7.5,424.0,7.4,322.0,8.1,97.0,7.7,679.0,7.6,508.0,8.1,163.0
465,tt0086005,7.5,8410.0,7.4,5646.0,7.7,823.0,8.5,2.0,10.0,1.0,7.0,1.0,7.5,213.0,7.6,173.0,6.0,36.0,7.4,2503.0,7.4,2181.0,7.5,295.0,7.5,3641.0,7.5,3132.0,8.0,462.0
466,tt0088175,7.1,1220.0,7.0,806.0,7.6,141.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,206.0,7.0,165.0,8.6,37.0,7.1,538.0,7.1,457.0,7.1,76.0,6.5,164.0,6.4,145.0,7.6,19.0
467,tt0089753,6.4,4408.0,6.4,2902.0,6.1,218.0,7.5,2.0,7.5,2.0,0.0,0.0,6.3,221.0,6.3,194.0,5.2,23.0,6.3,1906.0,6.3,1738.0,6.2,133.0,6.6,857.0,6.6,787.0,6.2,55.0
468,tt0089908,6.7,28508.0,6.6,16275.0,7.1,5655.0,6.4,9.0,7.6,6.0,6.0,2.0,6.5,1579.0,6.6,1089.0,6.4,455.0,6.9,14595.0,6.8,10399.0,7.2,4003.0,6.4,5083.0,6.4,4082.0,6.8,938.0
469,tt0091419,7.1,79516.0,7.0,44553.0,7.3,12661.0,7.9,32.0,8.0,18.0,7.4,13.0,7.4,4951.0,7.4,3298.0,7.4,1460.0,7.1,31131.0,7.0,23510.0,7.3,7189.0,6.9,19120.0,6.8,15581.0,7.3,3240.0
470,tt0091601,6.4,1091.0,6.3,635.0,6.6,122.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,86.0,6.3,69.0,4.9,14.0,6.4,528.0,6.3,433.0,6.8,86.0,6.2,116.0,6.1,100.0,6.4,15.0
471,tt0091823,7.8,1056.0,7.7,643.0,8.2,353.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,23.0,8.0,22.0,0.0,0.0,7.7,375.0,7.6,260.0,8.3,113.0,7.9,593.0,7.8,354.0,8.2,239.0
472,tt0091886,7.4,22035.0,7.4,15945.0,7.2,1098.0,8.7,3.0,10.0,1.0,8.0,2.0,7.4,667.0,7.4,606.0,7.3,45.0,7.4,8349.0,7.4,7806.0,7.0,463.0,7.4,7708.0,7.4,7050.0,7.4,557.0
473,tt0092494,6.6,36366.0,6.6,23148.0,7.1,4696.0,7.5,2.0,9.0,1.0,6.0,1.0,6.5,645.0,6.5,493.0,6.6,136.0,6.7,15190.0,6.6,12445.0,7.1,2538.0,6.5,11137.0,6.4,9190.0,7.1,1796.0
474,tt0093435,7.0,6872.0,7.0,4979.0,6.9,320.0,8.5,2.0,8.5,2.0,0.0,0.0,7.4,394.0,7.4,356.0,7.5,34.0,7.1,3280.0,7.1,3087.0,7.0,150.0,6.8,1520.0,6.7,1371.0,6.7,128.0
475,tt0093562,6.8,1816.0,6.7,809.0,7.0,512.0,7.0,2.0,8.0,1.0,6.0,1.0,6.9,43.0,6.9,22.0,6.7,19.0,6.6,346.0,6.4,204.0,6.9,136.0,6.9,901.0,6.8,554.0,7.1,333.0
476,tt0093776,7.1,6296.0,7.1,3798.0,7.3,1144.0,8.0,2.0,9.0,1.0,7.0,1.0,7.1,153.0,7.0,99.0,7.3,53.0,7.0,1758.0,7.0,1282.0,7.3,455.0,7.2,2953.0,7.2,2315.0,7.4,608.0
477,tt0093779,8.0,432647.0,7.9,221083.0,8.2,87100.0,8.3,127.0,8.4,81.0,7.9,41.0,7.9,36329.0,7.9,23013.0,8.0,12368.0,7.9,175349.0,7.8,122645.0,8.1,50520.0,8.2,84149.0,8.1,63806.0,8.6,18951.0
478,tt0094924,6.9,10701.0,6.9,6048.0,6.9,2065.0,7.7,3.0,8.0,2.0,7.0,1.0,7.0,402.0,7.1,272.0,6.8,121.0,6.9,3440.0,6.9,2473.0,6.8,927.0,6.8,4097.0,6.8,3115.0,6.9,923.0
479,tt0096022,6.2,5219.0,6.1,3400.0,6.3,524.0,6.3,3.0,6.5,2.0,6.0,1.0,6.3,334.0,6.3,260.0,6.5,63.0,6.2,2365.0,6.2,1997.0,6.3,341.0,5.9,1090.0,5.9,985.0,6.0,88.0
480,tt0096219,7.2,14011.0,7.2,9798.0,7.3,928.0,8.5,4.0,8.5,4.0,0.0,0.0,7.6,380.0,7.6,331.0,6.9,42.0,7.3,4981.0,7.3,4564.0,7.3,365.0,7.1,5168.0,7.1,4593.0,7.3,494.0
481,tt0096866,6.7,7248.0,6.6,4280.0,7.0,1316.0,6.3,5.0,6.2,4.0,6.0,1.0,6.7,920.0,6.6,659.0,7.0,244.0,6.7,3779.0,6.7,2855.0,7.0,886.0,6.3,656.0,6.2,538.0,6.9,109.0
482,tt0174834,7.8,1383.0,7.8,897.0,8.1,152.0,8.5,2.0,9.0,1.0,8.0,1.0,7.8,121.0,7.8,104.0,7.8,14.0,7.9,665.0,7.8,556.0,8.1,100.0,7.6,251.0,7.6,216.0,8.2,31.0
483,tt0083869,6.8,8610.0,6.8,5628.0,6.7,727.0,8.3,7.0,8.3,3.0,7.8,4.0,7.0,414.0,7.0,365.0,6.5,38.0,6.8,2588.0,6.8,2275.0,6.6,276.0,6.7,3246.0,6.7,2813.0,6.8,385.0
484,tt0085794,7.8,107541.0,7.8,69205.0,7.5,6287.0,8.3,68.0,8.4,54.0,8.0,9.0,8.1,13123.0,8.1,11637.0,7.9,1049.0,7.7,42408.0,7.8,38579.0,7.5,3282.0,7.5,17044.0,7.5,15123.0,7.3,1644.0
485,tt0086837,6.7,54631.0,6.8,38778.0,6.7,2707.0,7.0,10.0,7.0,8.0,6.5,2.0,6.6,1782.0,6.6,1612.0,6.7,138.0,6.7,19793.0,6.7,18361.0,6.6,1206.0,6.8,18974.0,6.8,17425.0,6.8,1276.0
486,tt0087742,6.1,2127.0,6.1,1470.0,5.8,126.0,7.0,2.0,8.0,1.0,6.0,1.0,6.4,58.0,6.3,52.0,6.1,6.0,6.4,631.0,6.4,578.0,6.1,47.0,5.9,871.0,5.9,787.0,5.6,69.0
487,tt0089092,6.8,49201.0,6.8,34461.0,7.2,3785.0,7.3,9.0,6.7,3.0,8.3,6.0,6.7,880.0,6.7,758.0,7.1,106.0,6.8,17552.0,6.8,15824.0,7.1,1502.0,6.8,18683.0,6.8,16445.0,7.2,1991.0
488,tt0089393,6.5,16518.0,6.4,9112.0,6.7,3357.0,6.7,3.0,8.0,1.0,6.0,2.0,6.3,720.0,6.2,275.0,6.3,423.0,6.4,5941.0,6.3,4110.0,6.7,1749.0,6.5,5400.0,6.4,4306.0,6.8,1009.0
489,tt0089767,7.3,61226.0,7.2,43005.0,7.2,2715.0,7.1,16.0,7.3,13.0,7.0,2.0,7.2,2577.0,7.2,2355.0,6.9,159.0,7.1,19746.0,7.1,18535.0,7.1,979.0,7.3,21806.0,7.3,20059.0,7.3,1434.0
490,tt0091149,7.1,51239.0,7.1,28312.0,7.4,10326.0,8.2,24.0,8.0,14.0,8.4,9.0,7.2,5774.0,7.2,3871.0,7.4,1748.0,7.2,26391.0,7.1,18903.0,7.4,7150.0,6.8,5204.0,6.7,4214.0,7.0,906.0
491,tt0092563,7.2,90688.0,7.3,61806.0,7.1,8113.0,7.7,12.0,8.1,8.0,6.5,4.0,7.2,4148.0,7.2,3471.0,7.1,566.0,7.2,37296.0,7.2,32721.0,7.1,4161.0,7.4,26634.0,7.4,23171.0,7.2,3037.0
492,tt0094318,6.2,5637.0,6.1,3785.0,6.2,732.0,7.5,2.0,7.5,2.0,0.0,0.0,6.7,128.0,6.7,92.0,6.8,35.0,6.2,2454.0,6.2,2046.0,6.2,390.0,6.0,1823.0,6.0,1523.0,6.2,281.0
493,tt0094933,6.1,10579.0,6.1,6722.0,6.2,1053.0,8.0,1.0,8.0,1.0,0.0,0.0,6.0,98.0,5.9,75.0,6.5,22.0,5.9,2330.0,5.9,2002.0,6.0,298.0,6.2,5231.0,6.2,4458.0,6.3,700.0
494,tt0096071,6.4,26414.0,6.4,17704.0,6.5,3096.0,7.2,5.0,7.5,2.0,7.0,3.0,6.5,832.0,6.6,695.0,6.3,119.0,6.4,10490.0,6.4,8837.0,6.3,1532.0,6.4,9086.0,6.4,7619.0,6.7,1347.0
495,tt0096734,6.8,78441.0,6.8,49125.0,7.0,9544.0,7.2,13.0,7.0,11.0,9.0,2.0,6.8,2897.0,6.7,2207.0,6.8,612.0,6.9,35424.0,6.9,29352.0,7.0,5629.0,6.6,18243.0,6.5,15212.0,6.9,2745.0
496,tt0097123,7.8,58959.0,7.8,38685.0,7.7,6556.0,7.8,14.0,8.9,8.0,6.8,6.0,7.9,4016.0,7.9,3284.0,7.6,644.0,7.8,25002.0,7.8,21211.0,7.6,3482.0,7.9,15352.0,7.9,12894.0,7.8,2210.0
497,tt0097731,6.8,6524.0,6.7,4173.0,6.6,347.0,6.0,2.0,6.0,1.0,6.0,1.0,6.5,75.0,6.5,61.0,6.0,11.0,6.5,1417.0,6.5,1292.0,6.2,110.0,6.8,2909.0,6.8,2657.0,6.8,212.0
498,tt0098282,6.8,55831.0,6.8,38427.0,6.9,5302.0,6.5,6.0,6.5,6.0,0.0,0.0,7.0,2723.0,7.0,2196.0,7.2,464.0,6.9,25043.0,6.9,21857.0,6.9,2934.0,6.6,14464.0,6.6,12621.0,6.6,1649.0
499,tt0216755,8.0,2576.0,8.0,1526.0,8.2,428.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,119.0,7.4,78.0,7.6,37.0,7.9,1122.0,7.9,853.0,8.1,259.0,8.2,633.0,8.2,524.0,8.6,101.0
500,tt0278891,7.8,3137.0,7.7,1553.0,8.2,569.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,359.0,7.8,228.0,8.3,122.0,7.8,1337.0,7.8,958.0,8.2,357.0,7.4,330.0,7.3,272.0,7.8,53.0
501,tt0082934,6.6,24475.0,6.6,15915.0,6.6,3093.0,6.0,4.0,5.7,3.0,7.0,1.0,6.6,900.0,6.6,615.0,6.7,264.0,6.5,8503.0,6.5,6865.0,6.5,1536.0,6.7,9171.0,6.7,7868.0,6.8,1173.0
502,tt0082973,6.7,2402.0,6.7,1378.0,6.8,443.0,8.0,1.0,0.0,0.0,8.0,1.0,6.8,288.0,6.9,182.0,6.6,98.0,6.7,1100.0,6.6,821.0,6.8,262.0,6.7,378.0,6.7,319.0,6.9,56.0
503,tt0083722,6.2,22546.0,6.2,14612.0,6.1,2505.0,6.3,6.0,7.3,3.0,6.3,3.0,6.4,754.0,6.4,573.0,6.0,154.0,6.1,6894.0,6.1,5711.0,5.9,1105.0,6.2,9099.0,6.2,7806.0,6.3,1164.0
504,tt0086946,6.5,4060.0,6.4,2736.0,6.4,382.0,9.5,2.0,9.5,2.0,0.0,0.0,6.5,90.0,6.4,72.0,7.0,17.0,6.7,1295.0,6.7,1112.0,6.3,167.0,6.2,1625.0,6.2,1424.0,6.4,176.0
505,tt0087263,6.2,2565.0,6.1,1571.0,6.5,392.0,8.0,1.0,8.0,1.0,0.0,0.0,6.4,63.0,6.3,44.0,6.8,15.0,6.2,722.0,6.2,566.0,6.1,152.0,6.1,1116.0,6.1,902.0,6.6,204.0
506,tt0089072,6.9,2001.0,6.8,1243.0,7.1,317.0,8.0,1.0,0.0,0.0,8.0,1.0,6.9,75.0,6.7,45.0,7.4,28.0,6.8,654.0,6.7,483.0,7.1,162.0,6.9,811.0,6.9,681.0,7.1,117.0
507,tt0090060,6.3,43675.0,6.2,22082.0,6.7,10271.0,6.6,11.0,7.3,7.0,6.0,3.0,6.6,2007.0,6.3,909.0,7.0,1036.0,6.2,13678.0,6.1,8579.0,6.5,4934.0,6.4,15663.0,6.3,11648.0,6.9,3771.0
508,tt0090310,6.5,1659.0,6.5,1008.0,6.5,361.0,9.0,1.0,9.0,1.0,0.0,0.0,7.2,45.0,7.1,35.0,7.3,8.0,6.5,438.0,6.5,354.0,6.1,78.0,6.5,877.0,6.5,600.0,6.6,269.0
509,tt0095174,6.9,55064.0,6.9,37002.0,6.7,4734.0,7.5,4.0,8.0,2.0,7.0,2.0,6.9,1789.0,6.9,1474.0,6.8,271.0,6.8,20093.0,6.8,17682.0,6.7,2173.0,6.9,18840.0,6.9,16473.0,6.8,2083.0
510,tt0095250,7.5,52756.0,7.4,32869.0,7.7,6547.0,7.5,11.0,8.0,4.0,7.3,6.0,7.2,2110.0,7.1,1516.0,7.6,538.0,7.4,20672.0,7.4,16813.0,7.7,3587.0,7.6,15660.0,7.5,13290.0,7.9,2124.0
511,tt0096740,7.1,1048.0,7.1,657.0,7.3,113.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,38.0,6.9,31.0,6.7,6.0,7.2,450.0,7.2,375.0,7.3,68.0,7.1,252.0,7.1,218.0,7.2,31.0
512,tt0097841,7.3,2335.0,7.3,1524.0,7.2,183.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,89.0,7.7,76.0,6.9,8.0,7.2,842.0,7.2,726.0,7.1,96.0,7.4,721.0,7.4,630.0,7.4,70.0
513,tt0099172,7.9,1245.0,7.8,823.0,8.3,177.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,81.0,7.7,60.0,7.7,20.0,8.0,626.0,7.9,509.0,8.4,113.0,7.9,263.0,7.8,223.0,8.3,37.0
514,tt0099581,6.2,5559.0,6.1,3612.0,6.8,646.0,8.0,1.0,8.0,1.0,0.0,0.0,7.1,91.0,7.1,64.0,7.3,23.0,6.2,1635.0,6.1,1374.0,6.8,246.0,6.1,2470.0,6.1,2069.0,6.8,361.0
515,tt0100332,8.2,16158.0,8.1,7543.0,8.3,3816.0,8.8,4.0,8.5,2.0,9.0,2.0,8.4,2635.0,8.3,1504.0,8.5,998.0,8.1,6346.0,8.1,4163.0,8.2,2022.0,7.8,2032.0,7.7,1453.0,8.0,533.0
516,tt0494816,7.1,2632.0,7.1,1761.0,7.5,200.0,4.0,1.0,4.0,1.0,0.0,0.0,7.0,180.0,6.9,161.0,8.6,16.0,7.2,1455.0,7.2,1285.0,7.4,146.0,7.2,248.0,7.1,223.0,7.5,23.0
517,tt0082484,7.3,22882.0,7.3,16317.0,7.3,1635.0,7.8,4.0,10.0,1.0,7.5,2.0,7.2,797.0,7.2,676.0,7.2,105.0,7.3,8029.0,7.3,7201.0,7.3,738.0,7.4,8738.0,7.4,7900.0,7.3,724.0
518,tt0084422,7.3,4338.0,7.2,3008.0,7.5,398.0,9.5,3.0,10.0,2.0,9.0,1.0,7.5,195.0,7.4,158.0,8.0,33.0,7.2,1415.0,7.1,1229.0,7.6,166.0,7.4,1733.0,7.4,1527.0,7.4,184.0
519,tt0087100,6.3,7646.0,6.3,5061.0,6.5,677.0,8.0,2.0,8.0,1.0,8.0,1.0,6.9,201.0,7.0,156.0,6.4,40.0,6.5,2052.0,6.5,1733.0,6.5,282.0,6.2,3413.0,6.2,3014.0,6.4,342.0
